WT	drdd	logFC_drdd_WT	PValue_drdd_WT	FDR_drdd_WT
AT4TE29010	0	0	0	1	1
AT4TE29015	0	0	0	1	1
AT4TE29020	0	0	0	1	1
AT4TE29025	0	0	0	1	1
AT4TE29035	0	0	0	1	1
AT4TE29040	0	0	0	1	1
AT4TE29060	0	0	0	1	1
AT4TE29070	0	0	0	1	1
AT4TE29075	0	0	0	1	1
AT4TE29090	737.240173898567	703.992545100521	-0.129409820034235	1	1
AT4TE29160	0	0	0	1	1
AT4TE29165	0	0	0	1	1
AT4TE29175	0	0	0	1	1
AT4TE29180	0	0	0	1	1
AT4TE29185	0	0	0	1	1
AT4TE29190	0	0	0	1	1
AT4TE29230	0	0	0	1	1
AT4TE29270	0	0	0	1	1
AT4TE29275	0	0	0	1	1
AT4TE29280	0	0	0	1	1
AT4TE29285	0	0	0	1	1
AT4TE29290	0	0	0	1	1
AT4TE29300	0	0	0	1	1
AT4TE29330	0	0	0	1	1
AT4TE29335	0	0	0	1	1
AT4TE29340	0	0	0	1	1
AT4TE29345	0	0	0	1	1
AT4TE29350	0	0	0	1	1
AT4TE29355	0	0	0	1	1
AT4TE29360	0	0	0	1	1
AT4TE29365	0	0	0	1	1
AT4TE29370	0	0	0	1	1
AT4TE29375	0	0	0	1	1
AT4TE29380	24.7507945965431	123.355987919042	1.8758386330322	0.285736974944069	1
AT4TE29390	0	0	0	1	1
AT4TE29395	0	0	0	1	1
AT4TE29400	0	0	0	1	1
AT4TE29405	0	0	0	1	1
AT4TE29470	0	0	0	1	1
AT4TE29540	7.41396100467252	10.1989000744737	0.631965043771716	1	1
AT4TE29620	0	0	0	1	1
AT4TE29625	0	0	0	1	1
AT4TE29635	0	0	0	1	1
AT4TE29640	0	0	0	1	1
AT4TE29670	0	0	0	1	1
AT4TE29690	0	0	0	1	1
AT4TE29710	0	0	0	1	1
AT4TE29715	0	0	0	1	1
AT4TE29720	0	0	0	1	1
AT4TE29725	0	0	0	1	1
AT4TE29740	0	0	0	1	1
AT4TE29745	0	0	0	1	1
AT4TE29750	0	0	0	1	1
AT4TE29755	0	0	0	1	1
AT4TE29780	1545.8489192476	1712.4196334906	0.15030135938644	0.803075293093868	1
AT4TE29785	0	0	0	1	1
AT4TE29790	387.139315437297	579.632835653236	0.497638193305859	0.525394379945996	1
AT4TE29795	0	0	0	1	1
AT4TE29800	0	0	0	1	1
AT4TE29805	0	0	0	1	1
AT4TE29810	0	0	0	1	1
AT4TE29815	0	0	0	1	1
AT4TE29820	0	0	0	1	1
AT4TE29825	0	0	0	1	1
AT4TE29830	0	0	0	1	1
AT4TE29835	0	0	0	1	1
AT4TE29840	0	0	0	1	1
AT4TE29910	0	0	0	1	1
AT4TE29915	0	0	0	1	1
AT4TE29920	0	0	0	1	1
AT4TE29940	0	0	0	1	1
AT4TE29950	0	0	0	1	1
AT4TE29955	0	0	0	1	1
AT4TE29990	0	0	0	1	1
AT4TE29995	0	0	0	1	1
AT4TE30000	0	0	0	1	1
AT4TE30050	0	0	0	1	1
AT4TE30100	0	0	0	1	1
AT4TE30120	0	0	0	1	1
AT4TE30125	0	0	0	1	1
AT4TE30130	33.8877701719025	43.9432882911775	0.365515404225576	0.999999999999999	1
AT4TE30180	0	0	0	1	1
AT4TE30220	0	0	0	1	1
AT4TE30225	24.251729808553	5.27057100232001	-2.08231328306971	0.290227775996642	1
AT4TE30230	0	0	0	1	1
AT4TE30235	33.5140314531103	0	-1.94160002298076	1	1
AT4TE30270	660.492194326894	884.80753283058	0.455374870317504	0.287346722901961	1
AT4TE30310	0	0	0	1	1
AT4TE30315	0	0	0	1	1
AT4TE30390	0	0	0	1	1
AT4TE30395	0	0	0	1	1
AT4TE30400	0	0	0	1	1
AT4TE30405	0	0	0	1	1
AT4TE30410	0	0	0	1	1
AT4TE30415	0	0	0	1	1
AT4TE30420	0	0	0	1	1
AT4TE30425	0	0	0	1	1
AT4TE30430	0	0	0	1	1
AT4TE30435	0	0	0	1	1
AT4TE30440	0	0	0	1	1
AT4TE30445	0	0	0	1	1
AT4TE30450	0	0	0	1	1
AT4TE30455	0	0	0	1	1
AT4TE30460	0	0	0	1	1
AT4TE30470	0	0	0	1	1
AT4TE30475	0	0	0	1	1
AT4TE30480	0	0	0	1	1
AT4TE30485	0	0	0	1	1
AT4TE30490	0	0	0	1	1
AT4TE30495	0	0	0	1	1
AT4TE30500	0	0	0	1	1
AT4TE30590	0	0	0	1	1
AT4TE30595	0	0	0	1	1
AT4TE30600	0	0	0	1	1
AT4TE30605	0	0	0	1	1
AT4TE30610	0	0	0	1	1
AT4TE30615	0	0	0	1	1
AT4TE30620	0	0	0	1	1
AT4TE30625	0	0	0	1	1
AT4TE30630	0	0	0	1	1
AT4TE30640	0	0	0	1	1
AT4TE30710	0	0	0	1	1
AT4TE30720	0	0	0	1	1
AT4TE30725	0	0	0	1	1
AT4TE30730	0	0	0	1	1
AT4TE30735	0	0	0	1	1
AT4TE30740	0	0	0	1	1
AT4TE30760	0	0	0	1	1
AT4TE30820	0	0	0	1	1
AT4TE30825	0	0	0	1	1
AT4TE30830	0	0	0	1	1
AT4TE30880	0	0	0	1	1
AT4TE30885	0	0	0	1	1
AT4TE30890	0	0	0	1	1
AT4TE30960	0	0	0	1	1
AT4TE31000	0	0	0	1	1
AT4TE31005	4015.86062173316	3835.86264611254	-0.0920076031241361	0.875305354575179	1
AT4TE31015	0	0	0	1	1
AT4TE31050	61.2189641210148	0	-1.94159989718772	0.999999999999999	1
AT4TE31060	95.9247316602472	0	-2.72989766050211	0.51033733312696	1
AT4TE31070	0	0	0	1	1
AT4TE31075	0	0	0	1	1
AT4TE31080	0	4.36306736037954	1.80131532210493	1	1
AT4TE31085	0	0	0	1	1
AT4TE31090	0	0	0	1	1
AT4TE31095	0	0	0	1	1
AT4TE31130	0	0	0	1	1
AT4TE31135	0	0	0	1	1
AT4TE31140	0	0	0	1	1
AT4TE31145	0	0	0	1	1
AT4TE31155	0	0	0	1	1
AT4TE31160	0	0	0	1	1
AT4TE31165	0	0	0	1	1
AT4TE31170	0	0	0	1	1
AT4TE31175	0	0	0	1	1
AT4TE31180	0	0	0	1	1
AT4TE31185	0	0	0	1	1
AT4TE31210	0	0	0	1	1
AT4TE31215	0	0	0	1	1
AT4TE31220	0	0	0	1	1
AT4TE31225	0	0	0	1	1
AT4TE31280	0	0	0	1	1
AT4TE31285	0	0	0	1	1
AT4TE31290	0	0	0	1	1
AT4TE31295	0	0	0	1	1
AT4TE31300	0	0	0	1	1
AT4TE31310	7016.85324429396	4536.79629789721	-0.601925173261377	0.354356512004028	1
AT4TE31315	0	0	0	1	1
AT4TE31320	0	0	0	1	1
AT4TE31325	0	0	0	1	1
AT4TE31390	0	0	0	1	1
AT4TE31400	0	0	0	1	1
AT4TE31405	0	0	0	1	1
AT4TE31415	0	0	0	1	1
AT4TE31420	0	0	0	1	1
AT4TE31425	0	0	0	1	1
AT4TE31430	0	0	0	1	1
AT4TE31435	0	0	0	1	1
AT4TE31440	0	0	0	1	1
AT4TE31445	0	0	0	1	1
AT4TE31460	0	0	0	1	1
AT4TE31465	0	0	0	1	1
AT4TE31480	0	0	0	1	1
AT4TE31485	0	0	0	1	1
AT4TE31490	527.297224888812	937.949859833023	0.832291774424752	0.496855755282527	1
AT4TE31500	0	0	0	1	1
AT4TE31505	0	0	0	1	1
AT4TE31510	0	0	0	1	1
AT4TE31540	0	0	0	1	1
AT4TE31570	0	0	0	1	1
AT4TE31575	0	0	0	1	1
AT4TE31580	0	0	0	1	1
AT4TE31585	0	0	0	1	1
AT4TE31590	0	0	0	1	1
AT4TE31595	0	0	0	1	1
AT4TE31620	0	0	0	1	1
AT4TE31640	0	0	0	1	1
AT4TE31645	0	0	0	1	1
AT4TE31650	0	0	0	1	1
AT4TE31660	0	0	0	1	1
AT4TE31665	0	0	0	1	1
AT4TE31670	0	0	0	1	1
AT4TE31680	0	0	0	1	1
AT4TE31685	101.470728007839	199.620696476049	0.804750866920993	0.571025131412709	1
AT4TE31690	85.4720926994655	103.376308754922	0.245127578229326	0.999999999999993	1
AT4TE31700	0	0	0	1	1
AT4TE31740	0	0	0	1	1
AT4TE31745	6.06528706615074	0	-1.94159977139766	1	1
AT4TE31750	0	0	0	1	1
AT4TE31755	0	0	0	1	1
AT4TE31780	0	0	0	1	1
AT4TE31785	0	0	0	1	1
AT4TE31790	0	0	0	1	1
AT4TE31800	37.8790924382405	12.8230202527865	-0.912054570967508	1	1
AT4TE31850	0	0	0	1	1
AT4TE31855	0	0	0	1	1
AT4TE31900	0	0	0	1	1
AT4TE31910	0	0	0	1	1
AT4TE31915	0	0	0	1	1
AT4TE31925	0	0	0	1	1
AT4TE31930	0	0	0	1	1
AT4TE31990	0	0	0	1	1
AT4TE32000	0	0	0	1	1
AT4TE32005	0	0	0	1	1
AT4TE32010	0	0	0	1	1
AT4TE32015	0	0	0	1	1
AT4TE32050	0	0	0	1	1
AT4TE32055	0	0	0	1	1
AT4TE32060	0	0	0	1	1
AT4TE32065	0	0	0	1	1
AT4TE32070	0	0	0	1	1
AT4TE32110	0	0	0	1	1
AT4TE32115	0	0	0	1	1
AT4TE32120	0	0	0	1	1
AT4TE32160	0	0	0	1	1
AT4TE32165	0	0	0	1	1
AT4TE32170	0	0	0	1	1
AT4TE32175	0	0	0	1	1
AT4TE32180	0	0	0	1	1
AT4TE32185	0	0	0	1	1
AT4TE32210	0	0	0	1	1
AT4TE32220	0	0	0	1	1
AT4TE32240	0	0	0	1	1
AT4TE32245	0	0	0	1	1
AT4TE32250	0	0	0	1	1
AT4TE32260	0	0	0	1	1
AT4TE32265	0	0	0	1	1
AT4TE32290	0	19.6119530429676	1.84959161995135	1	1
AT4TE32295	0	0	0	1	1
AT4TE32300	0	0	0	1	1
AT4TE32305	0	0	0	1	1
AT4TE32310	0	0	0	1	1
AT4TE32315	0	0	0	1	1
AT4TE32320	0	0	0	1	1
AT4TE32325	0	0	0	1	1
AT4TE32330	0	0	0	1	1
AT4TE32335	0	0	0	1	1
AT4TE32340	0	0	0	1	1
AT4TE32360	0	0	0	1	1
AT4TE32365	0	0	0	1	1
AT4TE32375	0	0	0	1	1
AT4TE32380	0	0	0	1	1
AT4TE32385	0	0	0	1	1
AT4TE32390	0	0	0	1	1
AT4TE32395	0	0	0	1	1
AT4TE32400	0	0	0	1	1
AT4TE32420	15614.1956225818	13266.1146862117	-0.248944292891625	0.419153146520076	1
AT4TE32425	45.0433715328393	51.3326770818061	0.101081589712974	1	1
AT4TE32560	0	0	0	1	1
AT4TE32660	0	0	0	1	1
AT4TE32665	0	0	0	1	1
AT4TE32690	0	0	0	1	1
AT4TE32740	1971.62502299901	1813.15845585924	-0.0843980470050822	0.815595362088693	1
AT4TE32800	1782.25403453024	1108.28465986251	-0.652353918041394	0.356369583741242	1
AT4TE32810	0	0	0	1	1
AT4TE32815	0	0	0	1	1
AT4TE32825	0	0	0	1	1
AT4TE32830	0	0	0	1	1
AT4TE32835	0	0	0	1	1
AT4TE32900	0	0	0	1	1
AT4TE32970	0	0	0	1	1
AT4TE32975	0	0	0	1	1
AT4TE32980	0	0	0	1	1
AT4TE32985	0	0	0	1	1
AT4TE32990	0	0	0	1	1
AT4TE32995	0	0	0	1	1
AT4TE33000	0	0	0	1	1
AT4TE33005	0	0	0	1	1
AT4TE33010	2019.06229619217	1003.92988133879	-1.00674501430533	4.57249118476098e-08	0.000118842856301259
AT4TE33015	10281.2437593926	5315.75906028741	-0.934705992906098	5.32280491294231e-06	0.00721795488825033
AT4TE33020	0	0	0	1	1
AT4TE33025	0	0	0	1	1
AT4TE33030	0	0	0	1	1
AT4TE33035	0	0	0	1	1
AT4TE33040	0	0	0	1	1
AT4TE33060	0	0	0	1	1
AT4TE33065	0	0	0	1	1
AT4TE33070	0	0	0	1	1
AT4TE33075	0	0	0	1	1
AT4TE33080	0	0	0	1	1
AT4TE33085	0	0	0	1	1
AT4TE33095	0	0	0	1	1
AT4TE33100	0	0	0	1	1
AT4TE33105	0	0	0	1	1
AT4TE33110	0	0	0	1	1
AT4TE33115	0	0	0	1	1
AT4TE33120	0	0	0	1	1
AT4TE33125	0	0	0	1	1
AT4TE33130	0	0	0	1	1
AT4TE33180	0	0	0	1	1
AT4TE33185	0	0	0	1	1
AT4TE33190	0	0	0	1	1
AT4TE33195	0	0	0	1	1
AT4TE33200	1333.54243079011	1016.01554162398	-0.372669848905811	0.0124275400555696	1
AT4TE33205	0	0	0	1	1
AT4TE33280	0	0	0	1	1
AT4TE33285	0	0	0	1	1
AT4TE33290	0	0	0	1	1
AT4TE33295	0	0	0	1	1
AT4TE33340	0	0	0	1	1
AT4TE33345	0	0	0	1	1
AT4TE33350	0	0	0	1	1
AT4TE33360	0	0	0	1	1
AT4TE33365	0	0	0	1	1
AT4TE33370	0	0	0	1	1
AT4TE33375	0	0	0	1	1
AT4TE33380	0	0	0	1	1
AT4TE33385	0	0	0	1	1
AT4TE33395	0	0	0	1	1
AT4TE33420	0	0	0	1	1
AT4TE33430	0	0	0	1	1
AT4TE33435	405.292513109519	660.35925608576	0.677721599727654	0.00152775653284315	1
AT4TE33440	704.23377827307	1652.14443393962	1.04051069072942	0.542422249140005	1
AT4TE33445	0	0	0	1	1
AT4TE33470	422.540266963842	1350.69357072919	1.68522303814963	0.1337322099544	1
AT4TE33475	0	0	0	1	1
AT4TE33480	0	0	0	1	1
AT4TE33485	0	0	0	1	1
AT4TE33490	740.212820366452	561.377682747365	-0.600821714171512	1	1
AT4TE33550	0	0	0	1	1
AT4TE33555	0	0	0	1	1
AT4TE33560	0	0	0	1	1
AT4TE33600	0	0	0	1	1
AT4TE33640	0	0	0	1	1
AT4TE33645	0	0	0	1	1
AT4TE33660	0	0	0	1	1
AT4TE33665	0	0	0	1	1
AT4TE33670	0	0	0	1	1
AT4TE33675	0	0	0	1	1
AT4TE33680	0	0	0	1	1
AT4TE33685	0	0	0	1	1
AT4TE33690	0	0	0	1	1
AT4TE33695	0	0	0	1	1
AT4TE33700	0	0	0	1	1
AT4TE33705	0	0	0	1	1
AT4TE33710	0	0	0	1	1
AT4TE33715	0	0	0	1	1
AT4TE33720	0	0	0	1	1
AT4TE33725	0	0	0	1	1
AT4TE33730	0	0	0	1	1
AT4TE33735	0	0	0	1	1
AT4TE33740	0	0	0	1	1
AT4TE33745	0	0	0	1	1
AT4TE33750	0	0	0	1	1
AT4TE33800	0	0	0	1	1
AT4TE33810	0	0	0	1	1
AT4TE33815	0	0	0	1	1
AT4TE33820	0	0	0	1	1
AT4TE33830	0	0	0	1	1
AT4TE33910	0	0	0	1	1
AT4TE33915	0	0	0	1	1
AT4TE33920	0	0	0	1	1
AT4TE33925	0	0	0	1	1
AT4TE33940	0	0	0	1	1
AT4TE33960	0	0	0	1	1
AT4TE33970	0	0	0	1	1
AT4TE33975	0	0	0	1	1
AT4TE34010	16138.0272487665	11971.2010435334	-0.433614615409105	0.0528454557493158	1
AT4TE34015	31803.559840924	30571.0380306319	-0.0652629358914297	0.795570006222153	1
AT4TE34020	0	0	0	1	1
AT4TE34025	0	0	0	1	1
AT4TE34070	0	0	0	1	1
AT4TE34075	0	0	0	1	1
AT4TE34100	184.958816642883	295.843553882712	0.441493850731266	1	1
AT4TE34105	0	0	0	1	1
AT4TE34110	0	0	0	1	1
AT4TE34130	0	0	0	1	1
AT4TE34135	0	0	0	1	1
AT4TE34140	0	0	0	1	1
AT4TE34170	0	0	0	1	1
AT4TE34210	0	0	0	1	1
AT4TE34215	0	0	0	1	1
AT4TE34220	0	0	0	1	1
AT4TE34225	0	0	0	1	1
AT4TE34250	0	0	0	1	1
AT4TE34260	0	0	0	1	1
AT4TE34265	0	0	0	1	1
AT4TE34270	0	0	0	1	1
AT4TE34300	0	0	0	1	1
AT4TE34305	0	0	0	1	1
AT4TE34315	0	0	0	1	1
AT4TE34325	0	0	0	1	1
AT4TE34330	0	0	0	1	1
AT4TE34335	0	0	0	1	1
AT4TE34340	0	39.9362523891405	4.08366659645822	0.0860489672132495	1
AT4TE34345	0	0	0	1	1
AT4TE34350	0	0	0	1	1
AT4TE34355	0	0	0	1	1
AT4TE34360	0	0	0	1	1
AT4TE34390	0	0	0	1	1
AT4TE34395	0	44.5813176488922	3.35471111186188	0.399408655890416	1
AT4TE34400	0	0	0	1	1
AT4TE34430	50.2911429735584	33.5248171657457	-0.446085822920154	0.883508029400427	1
AT4TE34435	3597.64611171787	485.907541931475	-2.95196977570315	2.2402062028148e-07	0.000465798608397272
AT4TE34440	0	0	0	1	1
AT4TE34480	0	0	0	1	1
AT4TE34485	0	0	0	1	1
AT4TE34490	0	0	0	1	1
AT4TE34495	0	0	0	1	1
AT4TE34530	0	0	0	1	1
AT4TE34540	0	0	0	1	1
AT4TE34545	0	0	0	1	1
AT4TE34550	0	0	0	1	1
AT4TE34555	0	0	0	1	1
AT4TE34565	0	0	0	1	1
AT4TE34650	0	0	0	1	1
AT4TE34655	6.97957798652388	0	-1.92212563278349	0.999999999999999	1
AT4TE34680	0	0	0	1	1
AT4TE34685	0	0	0	1	1
AT4TE34690	0	0	0	1	1
AT4TE34695	0	0	0	1	1
AT4TE34700	0	0	0	1	1
AT4TE34705	0	0	0	1	1
AT4TE34730	0	0	0	1	1
AT4TE34735	0	0	0	1	1
AT4TE34740	0	0	0	1	1
AT4TE34745	0	0	0	1	1
AT4TE34750	0	0	0	1	1
AT4TE34755	0	0	0	1	1
AT4TE34760	0	0	0	1	1
AT4TE34765	0	0	0	1	1
AT4TE34770	0	0	0	1	1
AT4TE34775	0	0	0	1	1
AT4TE34780	0	0	0	1	1
AT4TE34810	0	0	0	1	1
AT4TE34840	0	0	0	1	1
AT4TE34845	0	0	0	1	1
AT4TE34855	0	0	0	1	1
AT4TE34860	0	0	0	1	1
AT4TE34870	0	0	0	1	1
AT4TE34950	11877.3161194835	11193.9900027597	-0.0839033748708327	0.516311934446449	1
AT4TE34980	38.5778668594894	23.6202539184065	-0.232709683078622	1	1
AT4TE34985	0	0	0	1	1
AT4TE35000	0	0	0	1	1
AT4TE35005	0	0	0	1	1
AT4TE35070	0	0	0	1	1
AT4TE35075	0	0	0	1	1
AT4TE35080	0	0	0	1	1
AT4TE35190	0	0	0	1	1
AT4TE35195	0	0	0	1	1
AT4TE35200	0	0	0	1	1
AT4TE35205	269.07371202564	342.728352764311	0.242142160260356	1	1
AT4TE35215	0	0	0	1	1
AT4TE35370	57.7537397368064	60.8085362930884	0.605067458309093	1	1
AT4TE35400	145.718549481803	98.6587476591944	-0.152259037118627	1	1
AT4TE35460	0	0	0	1	1
AT4TE35560	0	0	0	1	1
AT4TE35565	0	0	0	1	1
AT4TE35575	0	0	0	1	1
AT4TE35580	0	0	0	1	1
AT4TE35585	0	0	0	1	1
AT4TE35590	0	0	0	1	1
AT4TE35595	0	0	0	1	1
AT4TE35620	0	0	0	1	1
AT4TE35660	0	0	0	1	1
AT4TE35730	0	0	0	1	1
AT4TE35780	0	0	0	1	1
AT4TE35790	0	0	0	1	1
AT4TE35795	0	0	0	1	1
AT4TE35900	0	0	0	1	1
AT4TE35905	0	0	0	1	1
AT4TE35910	0	0	0	1	1
AT4TE35915	0	0	0	1	1
AT4TE35920	0	0	0	1	1
AT4TE35925	0	0	0	1	1
AT4TE35930	0	0	0	1	1
AT4TE35980	0	0	0	1	1
AT4TE35985	0	0	0	1	1
AT4TE35990	0	0	0	1	1
AT4TE36100	0	0	0	1	1
AT4TE36130	0	0	0	1	1
AT4TE36210	0	0	0	1	1
AT4TE36215	0	0	0	1	1
AT4TE36240	0	0	0	1	1
AT4TE36245	1764.055339151	2835.90404234516	0.710487469085096	0.0790871647360512	1
AT4TE36320	0	0	0	1	1
AT4TE36330	0	0	0	1	1
AT4TE36530	0	0	0	1	1
AT4TE36590	0	0	0	1	1
AT4TE36740	20.6820824733158	0	-1.94159964561058	1	1
AT4TE36750	1281.08108686518	685.9208821229	-0.817829826000202	0.138787696250221	1
AT4TE36755	305.584131844763	0	-1.92212560994596	0.999999999999999	1
AT4TE36760	272.570983695712	125.290862812494	-0.987271075277951	0.051474683548303	1
AT4TE36765	2254.44079642722	2362.32729879995	0.0972995590436632	1	1
AT4TE36800	0	0	0	1	1
AT4TE36805	0	0	0	1	1
AT4TE36840	0	0	0	1	1
AT4TE36845	0	0	0	1	1
AT4TE36850	0	0	0	1	1
AT4TE36880	0	0	0	1	1
AT4TE36885	0	0	0	1	1
AT4TE36890	0	0	0	1	1
AT4TE36895	0	0	0	1	1
AT4TE36900	0	0	0	1	1
AT4TE36905	0	0	0	1	1
AT4TE36990	0	0	0	1	1
AT4TE37020	0	0	0	1	1
AT4TE37030	0	0	0	1	1
AT4TE37035	0	0	0	1	1
AT4TE37090	0	38.0798754917621	1.84959143728169	0.999999999999998	1
AT4TE37200	0	0	0	1	1
AT4TE37230	23.9062416069032	0	-2.70406147982527	0.525392506808567	1
AT4TE37235	0	0	0	1	1
AT4TE37300	0	0	0	1	1
AT4TE37350	0	0	0	1	1
AT4TE37370	0	0	0	1	1
AT4TE37440	896.701177351174	992.758230051146	0.144224059865085	1	1
AT4TE37470	0	0	0	1	1
AT4TE37475	0	0	0	1	1
AT4TE37490	0	0	0	1	1
AT4TE37540	0	0	0	1	1
AT4TE37560	0	0	0	1	1
AT4TE37565	17.0634889806756	0	-1.92446965454239	1	1
AT4TE37570	9.81625004529267	0	-1.92212558710821	1	1
AT4TE37575	0	0	0	1	1
AT4TE37580	0	0	0	1	1
AT4TE37690	0	0	0	1	1
AT4TE37695	0	0	0	1	1
AT4TE37705	0	0	0	1	1
AT4TE37800	0	0	0	1	1
AT4TE38020	0	0	0	1	1
AT4TE38025	1864.22251369317	1753.403020977	-0.124558497363757	1	1
AT4TE38090	0	0	0	1	1
AT4TE38095	0	0	0	1	1
AT4TE38100	0	0	0	1	1
AT4TE38105	0	0	0	1	1
AT4TE38110	0	0	0	1	1
AT4TE38180	2907.97416908543	3513.09666514274	0.303822191726679	0.390674427462082	1
AT4TE38220	0	0	0	1	1
AT4TE38225	0	0	0	1	1
AT4TE38230	0	0	0	1	1
AT4TE38235	0	0	0	1	1
AT4TE38240	0	0	0	1	1
AT4TE38245	0	0	0	1	1
AT4TE38250	0	0	0	1	1
AT4TE38255	0	0	0	1	1
AT4TE38260	0	0	0	1	1
AT4TE38270	0	0	0	1	1
AT4TE38275	0	0	0	1	1
AT4TE38290	0	0	0	1	1
AT4TE38295	0	0	0	1	1
AT4TE38300	0	0	0	1	1
AT4TE38305	0	0	0	1	1
AT4TE38310	0	0	0	1	1
AT4TE38320	0	0	0	1	1
AT4TE38325	0	0	0	1	1
AT4TE38340	0	0	0	1	1
AT4TE38370	0	0	0	1	1
AT4TE38375	0	0	0	1	1
AT4TE38400	0	0	0	1	1
AT4TE38410	0	0	0	1	1
AT4TE38420	0	0	0	1	1
AT4TE38460	0	0	0	1	1
AT4TE38465	0	0	0	1	1
AT4TE38470	0	0	0	1	1
AT4TE38500	0	0	0	1	1
AT4TE38540	0	0	0	1	1
AT4TE38660	0	0	0	1	1
AT4TE38920	0	0	0	1	1
AT4TE38950	0	0	0	1	1
AT4TE38955	0	0	0	1	1
AT4TE38960	0	0	0	1	1
AT4TE38965	0	0	0	1	1
AT4TE38970	0	0	0	1	1
AT4TE38975	0	0	0	1	1
AT4TE38980	0	0	0	1	1
AT4TE38985	0	0	0	1	1
AT4TE38990	0	0	0	1	1
AT4TE39000	0	0	0	1	1
AT4TE39005	0	0	0	1	1
AT4TE39015	0	0	0	1	1
AT4TE39025	0	0	0	1	1
AT4TE39030	0	0	0	1	1
AT4TE39035	0	0	0	1	1
AT4TE39040	0	0	0	1	1
AT4TE39045	0	0	0	1	1
AT4TE39050	0	0	0	1	1
AT4TE39060	0	0	0	1	1
AT4TE39070	0	0	0	1	1
AT4TE39075	0	0	0	1	1
AT4TE39080	0	0	0	1	1
AT4TE39090	0	0	0	1	1
AT4TE39095	0	0	0	1	1
AT4TE39105	0	0	0	1	1
AT4TE39110	0	0	0	1	1
AT4TE39115	0	0	0	1	1
AT4TE39120	0	0	0	1	1
AT4TE39150	0	0	0	1	1
AT4TE39155	0	0	0	1	1
AT4TE39165	0	0	0	1	1
AT4TE39170	0	0	0	1	1
AT4TE39175	0	0	0	1	1
AT4TE39180	0	0	0	1	1
AT4TE39185	0	0	0	1	1
AT4TE39190	0	0	0	1	1
AT4TE39195	0	0	0	1	1
AT4TE39200	0	0	0	1	1
AT4TE39220	0	0	0	1	1
AT4TE39225	0	0	0	1	1
AT4TE39230	0	0	0	1	1
AT4TE39270	0	0	0	1	1
AT4TE39290	0	0	0	1	1
AT4TE39295	0	0	0	1	1
AT4TE39300	0	0	0	1	1
AT4TE39305	0	0	0	1	1
AT4TE39310	0	0	0	1	1
AT4TE39315	0	0	0	1	1
AT4TE39320	0	0	0	1	1
AT4TE39325	0	0	0	1	1
AT4TE39330	0	0	0	1	1
AT4TE39335	0	0	0	1	1
AT4TE39340	0	0	0	1	1
AT4TE39350	0	0	0	1	1
AT4TE39355	0	0	0	1	1
AT4TE39360	0	0	0	1	1
AT4TE39400	37.8891376411296	13.0304006342332	-0.920742611236232	1	1
AT4TE39405	0	0	0	1	1
AT4TE39410	0	0	0	1	1
AT4TE39415	0	0	0	1	1
AT4TE39470	0	0	0	1	1
AT4TE39490	0	161.142621176684	1.80131506683728	1	1
AT4TE39495	10.930692118864	7.51831825085618	-0.120873847872242	1	1
AT4TE39500	0	0	0	1	1
AT4TE39505	127.789727862355	87.8959751872823	-0.193326051231237	1	1
AT4TE39515	0	0	0	1	1
AT4TE39520	0	0	0	1	1
AT4TE39525	0	0	0	1	1
AT4TE39580	0	0	0	1	1
AT4TE39585	0	0	0	1	1
AT4TE39595	0	0	0	1	1
AT4TE39600	0	0	0	1	1
AT4TE39650	42.4678853923236	160.655785463159	1.76049175066383	0.564115145620439	1
AT4TE39660	0	0	0	1	1
AT4TE39710	0	0	0	1	1
AT4TE39730	0	0	0	1	1
AT4TE39735	0	0	0	1	1
AT4TE39740	0	0	0	1	1
AT4TE39745	0	0	0	1	1
AT4TE39790	0	0	0	1	1
AT4TE39795	0	0	0	1	1
AT4TE39800	0	0	0	1	1
AT4TE39805	0	0	0	1	1
AT4TE39810	0	0	0	1	1
AT4TE39815	1.23718272001928	1.60872559725804	-0.0729676638737671	1	1
AT4TE39820	0	0	0	1	1
AT4TE39825	0	0	0	1	1
AT4TE39830	0	0	0	1	1
AT4TE40020	0	0	0	1	1
AT4TE40025	0	0	0	1	1
AT4TE40030	0	0	0	1	1
AT4TE40040	0	0	0	1	1
AT4TE40045	0	0	0	1	1
AT4TE40050	0	0	0	1	1
AT4TE40055	0	0	0	1	1
AT4TE40060	0	0	0	1	1
AT4TE40110	0	0	0	1	1
AT4TE40115	0	0	0	1	1
AT4TE40120	0	0	0	1	1
AT4TE40210	0	0	0	1	1
AT4TE40215	0	16.0336317860051	1.84959125461528	1	1
AT4TE40220	0	0	0	1	1
AT4TE40350	10.5187223575627	33.2252827168421	1.65974623148758	0.58061779929344	1
AT4TE40355	0	0	0	1	1
AT4TE40360	0	0	0	1	1
AT4TE40365	0	0	0	1	1
AT4TE40375	0	0	0	1	1
AT4TE40380	0	0	0	1	1
AT4TE40385	0	0	0	1	1
AT4TE40390	0	0	0	1	1
AT4TE40420	0	0	0	1	1
AT4TE40510	0	0	0	1	1
AT4TE40515	0	0	0	1	1
AT4TE40520	0	0	0	1	1
AT4TE40525	0	0	0	1	1
AT4TE40590	0	0	0	1	1
AT4TE40595	0	0	0	1	1
AT4TE40610	0	0	0	1	1
AT4TE40615	0	0	0	1	1
AT4TE40620	66.4580267469253	184.522563222851	1.33393435150794	0.260698725067171	1
